guardedness	sapic/deprecated/csf21-acc-unbounded/mixvote/mixvote_SmHh-multi-session-1-fixed.spthy
guardedness	sapic/deprecated/csf21-acc-unbounded/mixvote/mixvote_SmHh-multi-session-2-fixed.spthy
guardedness	sapic/fast/feature-predicates/timepoints.spthy
guardedness	sapic/fast/Yubikey/Yubikey.spthy
guardedness	thesis-benedikt/running-examples/UM_one_pass_eCK_like.spthy
guardedness	thesis-LaraSchmid-evoting/chapter3_Alethea/alethea_sel_ShHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter3_Alethea/alethea_sel_SmHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter3_Alethea/alethea_vot_abst_ShHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter3_Alethea/alethea_vot_abst_SmHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter3_Alethea/alethea_vot_ShHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter4_DisputeResolution/PR1_ShHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter4_DisputeResolution/PR1_ShHm.spthy
guardedness	thesis-LaraSchmid-evoting/chapter4_DisputeResolution/PR1_SmHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter4_DisputeResolution/PR2_ShHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter4_DisputeResolution/PR2_ShHm.spthy
guardedness	thesis-LaraSchmid-evoting/chapter4_DisputeResolution/PR2_SmHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter4_DisputeResolution/PR6_ShHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter4_DisputeResolution/PR6_ShHm.spthy
guardedness	thesis-LaraSchmid-evoting/chapter4_DisputeResolution/PR6_SmHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter5_HumanErrors/aletheaD_vot_HE_ShHh.spthy
guardedness	thesis-LaraSchmid-evoting/chapter5_HumanErrors/aletheaD_vot_HE_SmHh.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/Cronto_EA.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/Cronto_MA.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/Google2Step_EA.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/Google2Step_MA.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/MPAuth_EA.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/MPAuth_MA_NoTellExceptOK.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/MPAuth_MA_NoTellOK.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/MPAuth_MA.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/MPAuth_VC.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/OTPoverSMS_EA.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/OTPoverSMS_MA.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/Phoolproof_EA.spthy
sortclash	thesis-LaraSchmid-evoting/chapter5_HumanErrors/AuthenticationProtocols/Soundproof_EA.spthy
